TransactionID,CustomerName,TextileType,Category,Region,SalespersonName,OrderDate,Quantity,PricePerUnit,TotalAmount,PaymentMethod
1747,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,John Doe,8/26/2024,354,16.18,5727.72,PayPal
1748,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/21/2024,720,18.32,13190.4,Cash
1749,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,9/18/2024,999,16.64,16623.36,Bank Transfer
1750,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/14/2024,839,28.94,24280.66,PayPal
1751,XYZ Apparel,Denim,Natural Fibers,Asia,John Doe,9/8/2024,840,9.64,8097.6,Credit Card
1752,XYZ Apparel,Denim,Natural Fibers,North America,Mike Johnson,9/11/2024,765,9.13,6984.45,Cash
1753,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,8/31/2024,205,18.18,3726.9,Bank Transfer
1754,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,John Doe,9/19/2024,561,25.08,14069.88,Cash
1755,ABC Textiles,Silk Fabric,Natural Fibers,North America,Mike Johnson,8/25/2024,472,7.52,3549.44,Credit Card
1756,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,Jane Smith,9/19/2024,138,12.89,1778.82,Bank Transfer
1757,ABC Textiles,Denim,Blended Fabrics,Asia,Jane Smith,9/5/2024,624,23.16,14451.84,Credit Card
1758,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Mike Johnson,9/15/2024,592,15,8880,Cash
1759,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,John Doe,8/25/2024,386,7.96,3072.56,Bank Transfer
1760,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Mike Johnson,9/9/2024,200,27.44,5488,Bank Transfer
1761,XYZ Apparel,Denim,Natural Fibers,Asia,Jane Smith,9/2/2024,459,12.8,5875.2,Credit Card
1762,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Mike Johnson,9/9/2024,214,20.36,4357.04,Credit Card
1763,ABC Textiles,Denim,Natural Fibers,Asia,John Doe,9/19/2024,927,19.4,17983.8,PayPal
1764,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/16/2024,621,18.44,11451.24,Cash
1765,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,John Doe,8/27/2024,617,8.14,5022.38,Bank Transfer
1766,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Mike Johnson,8/29/2024,263,8,2104,PayPal
1767,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,John Doe,9/21/2024,650,5.48,3562,Bank Transfer
1768,XYZ Apparel,Denim,Blended Fabrics,Europe,Mike Johnson,9/18/2024,911,20.96,19094.56,Bank Transfer
1769,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/8/2024,342,6.55,2240.1,Credit Card
1770,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Mike Johnson,9/8/2024,496,24.17,11988.32,PayPal
1771,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,Jane Smith,9/18/2024,199,26.78,5329.22,PayPal
1772,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/7/2024,835,28.22,23563.7,Bank Transfer
1773,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,John Doe,8/27/2024,258,25.54,6589.32,Bank Transfer
1774,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,8/29/2024,305,15.07,4596.35,Cash
1775,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/8/2024,783,13.35,10453.05,PayPal
1776,ABC Textiles,Denim,Natural Fibers,Europe,Jane Smith,9/13/2024,862,28.07,24196.34,Bank Transfer
1777,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,John Doe,9/12/2024,720,23.55,16956,Bank Transfer
1778,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Jane Smith,8/27/2024,875,12.18,10657.5,PayPal
1779,XYZ Apparel,Denim,Blended Fabrics,Europe,Jane Smith,9/2/2024,983,13.79,13555.57,Bank Transfer
1780,ABC Textiles,Woolen Fabric,Natural Fibers,North America,Mike Johnson,8/25/2024,201,11.87,2385.87,Credit Card
1781,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,John Doe,8/30/2024,196,11.76,2304.96,Bank Transfer
1782,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,8/26/2024,314,28.18,8848.52,Bank Transfer
1783,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,8/30/2024,777,13.98,10862.46,Cash
1784,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,John Doe,8/25/2024,223,9.18,2047.14,Bank Transfer
1785,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,John Doe,9/21/2024,745,27.31,20345.95,PayPal
1786,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/21/2024,196,28.01,5489.96,Bank Transfer
1787,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,John Doe,8/28/2024,382,14.7,5615.4,Bank Transfer
1788,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Mike Johnson,9/13/2024,693,26.65,18468.45,Cash
1789,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,8/30/2024,667,23.68,15794.56,Bank Transfer
1790,XYZ Apparel,Denim,Blended Fabrics,Asia,John Doe,9/11/2024,160,23.24,3718.4,Credit Card
1791,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/11/2024,250,13.59,3397.5,Cash
1792,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/4/2024,826,18.33,15140.58,Credit Card
1793,ABC Textiles,Denim,Blended Fabrics,North America,Jane Smith,8/27/2024,836,21.69,18132.84,Bank Transfer
1794,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,John Doe,9/6/2024,804,26.01,20912.04,Bank Transfer
1795,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Mike Johnson,9/5/2024,953,13.7,13056.1,Bank Transfer
1796,ABC Textiles,Denim,Natural Fibers,North America,John Doe,9/20/2024,989,12.95,12807.55,Credit Card
1797,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,8/25/2024,438,19.17,8396.46,Bank Transfer
1798,XYZ Apparel,Denim,Blended Fabrics,Asia,Mike Johnson,9/11/2024,265,20.63,5466.95,Bank Transfer
1799,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,Mike Johnson,9/3/2024,971,19.33,18769.43,Bank Transfer
1800,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,9/12/2024,863,23.44,20228.72,Credit Card
1801,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Jane Smith,9/7/2024,231,23.52,5433.12,Credit Card
1802,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,9/17/2024,518,22.62,11717.16,Cash
1803,XYZ Apparel,Silk Fabric,Natural Fibers,North America,John Doe,9/4/2024,693,25.96,17990.28,PayPal
1804,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/2/2024,971,28.44,27615.24,Bank Transfer
1805,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,John Doe,9/19/2024,377,29.84,11249.68,Bank Transfer
1806,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,Mike Johnson,9/20/2024,493,18.49,9115.57,Bank Transfer
1807,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,John Doe,9/4/2024,863,13.6,11736.8,PayPal
1808,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/2/2024,880,22.96,20204.8,Cash
1809,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,John Doe,9/5/2024,890,17.77,15815.3,PayPal
1810,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Mike Johnson,9/18/2024,674,17.43,11747.82,Credit Card
1811,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Mike Johnson,9/21/2024,878,26.3,23091.4,Bank Transfer
1812,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Jane Smith,9/9/2024,955,14.56,13904.8,Credit Card
1813,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/14/2024,465,19.99,9295.35,Credit Card
1814,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/11/2024,111,18.26,2026.86,PayPal
1815,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,Jane Smith,8/29/2024,427,23.94,10222.38,PayPal
1816,XYZ Apparel,Denim,Blended Fabrics,North America,John Doe,9/10/2024,909,19.25,17498.25,Bank Transfer
1817,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/20/2024,187,10.62,1985.94,PayPal
1818,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Jane Smith,9/12/2024,838,29.7,24888.6,PayPal
1819,ABC Textiles,Silk Fabric,Natural Fibers,Europe,Mike Johnson,8/27/2024,660,22.18,14638.8,Credit Card
1820,XYZ Apparel,Cotton Fabric,Blended Fabrics,Europe,Jane Smith,9/1/2024,373,21.87,8157.51,Bank Transfer
1821,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/21/2024,815,16.57,13504.55,Credit Card
1822,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,John Doe,9/3/2024,475,5.63,2674.25,Bank Transfer
1823,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,John Doe,8/26/2024,401,13,5213,Bank Transfer
1824,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Mike Johnson,9/6/2024,209,21.93,4583.37,Credit Card
1825,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,Jane Smith,9/16/2024,778,20.58,16011.24,Credit Card
1826,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,John Doe,8/30/2024,786,23.42,18408.12,Bank Transfer
1827,ABC Textiles,Denim,Natural Fibers,Asia,Mike Johnson,9/8/2024,823,13.54,11143.42,Credit Card
1828,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/5/2024,614,13.33,8184.62,Credit Card
1829,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,John Doe,9/8/2024,208,19.23,3999.84,PayPal
1830,XYZ Apparel,Silk Fabric,Natural Fibers,North America,Mike Johnson,9/11/2024,869,15.61,13565.09,Credit Card
1831,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/8/2024,765,27.72,21205.8,PayPal
1832,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Jane Smith,9/21/2024,865,27.59,23865.35,Bank Transfer
1833,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/17/2024,842,9.06,7628.52,PayPal
1834,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/4/2024,704,5.85,4118.4,PayPal
1835,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Jane Smith,9/16/2024,743,22.07,16398.01,PayPal
1836,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Mike Johnson,9/12/2024,850,8.88,7548,PayPal
1837,XYZ Apparel,Denim,Natural Fibers,Asia,John Doe,8/31/2024,424,15.12,6410.88,Bank Transfer
1838,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,John Doe,9/8/2024,189,20.41,3857.49,Credit Card
1839,ABC Textiles,Silk Fabric,Natural Fibers,Europe,John Doe,9/20/2024,419,18.82,7885.58,Bank Transfer
1840,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Mike Johnson,9/8/2024,567,6.34,3594.78,Bank Transfer
1841,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/17/2024,168,15.15,2545.2,Credit Card
1842,ABC Textiles,Denim,Blended Fabrics,North America,Mike Johnson,9/4/2024,152,9.7,1474.4,Bank Transfer
1843,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,9/15/2024,288,13.66,3934.08,Bank Transfer
1844,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/12/2024,475,9.2,4370,Credit Card
1845,ABC Textiles,Denim,Blended Fabrics,North America,Jane Smith,8/24/2024,186,14.2,2641.2,Credit Card
1846,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/21/2024,355,21.65,7685.75,PayPal
1847,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,John Doe,9/12/2024,757,11.61,8788.77,Cash
1848,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Jane Smith,9/13/2024,482,9.59,4622.38,Bank Transfer
1849,XYZ Apparel,Silk Fabric,Blended Fabrics,Europe,Jane Smith,8/26/2024,421,8.02,3376.42,Credit Card
1850,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,9/3/2024,403,8.33,3356.99,PayPal
1851,ABC Textiles,Woolen Fabric,Natural Fibers,North America,Jane Smith,9/21/2024,541,22.17,11993.97,Credit Card
1852,ABC Textiles,Denim,Natural Fibers,North America,Mike Johnson,8/27/2024,950,20.16,19152,Credit Card
1853,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,9/13/2024,938,25.43,23853.34,Cash
1854,XYZ Apparel,Denim,Blended Fabrics,North America,Jane Smith,8/26/2024,973,10.52,10235.96,PayPal
1855,XYZ Apparel,Cotton Fabric,Natural Fibers,North America,John Doe,9/18/2024,239,11.11,2655.29,Bank Transfer
1856,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,John Doe,9/12/2024,279,17.28,4821.12,Bank Transfer
1857,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/15/2024,992,28.15,27924.8,Cash
1858,ABC Textiles,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/11/2024,220,9.74,2142.8,Bank Transfer
1859,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/14/2024,786,19.99,15712.14,Bank Transfer
1860,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/17/2024,455,23.14,10528.7,PayPal
1861,ABC Textiles,Denim,Natural Fibers,Europe,Jane Smith,9/3/2024,792,12.96,10264.32,PayPal
1862,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/8/2024,513,7.86,4032.18,Cash
1863,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Mike Johnson,9/5/2024,726,10.94,7942.44,PayPal
1864,XYZ Apparel,Silk Fabric,Natural Fibers,Asia,Jane Smith,8/27/2024,894,26.51,23699.94,Bank Transfer
1865,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,John Doe,9/16/2024,455,26.05,11852.75,Bank Transfer
1866,ABC Textiles,Silk Fabric,Natural Fibers,Europe,John Doe,9/2/2024,978,27.68,27071.04,PayPal
1867,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,9/1/2024,231,22.32,5155.92,Bank Transfer
1868,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,Jane Smith,9/11/2024,591,14.49,8563.59,PayPal
1869,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/2/2024,492,5.47,2691.24,Cash
1870,XYZ Apparel,Silk Fabric,Blended Fabrics,North America,Jane Smith,9/7/2024,700,20.29,14203,PayPal
1871,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,9/20/2024,417,26.15,10904.55,Bank Transfer
1872,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,John Doe,8/28/2024,920,23.56,21675.2,PayPal
1873,ABC Textiles,Denim,Blended Fabrics,Asia,John Doe,8/28/2024,139,21.27,2956.53,Bank Transfer
1874,ABC Textiles,Denim,Blended Fabrics,North America,John Doe,9/18/2024,111,24.69,2740.59,Credit Card
1875,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,9/10/2024,991,27.25,27004.75,Credit Card
1876,ABC Textiles,Denim,Natural Fibers,North America,Mike Johnson,9/16/2024,237,12.94,3066.78,PayPal
1877,XYZ Apparel,Denim,Blended Fabrics,Asia,Jane Smith,9/12/2024,806,11.69,9422.14,Cash
1878,ABC Textiles,Denim,Natural Fibers,Europe,Mike Johnson,8/29/2024,208,28.09,5842.72,PayPal
1879,ABC Textiles,Silk Fabric,Natural Fibers,Asia,John Doe,9/18/2024,642,11.38,7305.96,Credit Card
1880,ABC Textiles,Woolen Fabric,Natural Fibers,North America,Jane Smith,9/9/2024,807,24.42,19706.94,Credit Card
1881,XYZ Apparel,Denim,Natural Fibers,Asia,Mike Johnson,9/7/2024,847,23.07,19540.29,Cash
1882,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,9/22/2024,438,28.89,12653.82,Credit Card
1883,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,9/22/2024,145,12.46,1806.7,Bank Transfer
1884,ABC Textiles,Denim,Blended Fabrics,Europe,Jane Smith,9/14/2024,133,27.5,3657.5,Credit Card
1885,XYZ Apparel,Denim,Natural Fibers,Asia,John Doe,9/10/2024,978,6.28,6141.84,Bank Transfer
1886,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Jane Smith,9/3/2024,297,17.17,5099.49,Credit Card
1887,ABC Textiles,Silk Fabric,Natural Fibers,Asia,Jane Smith,9/21/2024,382,24.82,9481.24,PayPal
1888,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Jane Smith,9/11/2024,477,25.87,12339.99,PayPal
1889,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,John Doe,9/1/2024,565,5.5,3107.5,PayPal
1890,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Jane Smith,9/12/2024,241,13.81,3328.21,Credit Card
1891,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/21/2024,372,19.07,7094.04,Credit Card
1892,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/17/2024,964,16.57,15973.48,Bank Transfer
1893,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,9/18/2024,811,7.89,6398.79,Bank Transfer
1894,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,John Doe,9/22/2024,629,8.36,5258.44,Bank Transfer
1895,XYZ Apparel,Denim,Blended Fabrics,Europe,John Doe,9/12/2024,543,23.05,12516.15,PayPal
1896,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,Jane Smith,8/26/2024,830,22.02,18276.6,PayPal
1897,XYZ Apparel,Denim,Blended Fabrics,Europe,John Doe,9/14/2024,892,10.38,9258.96,Cash
1898,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Jane Smith,8/28/2024,518,20.05,10385.9,Credit Card
1899,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,8/25/2024,101,20.08,2028.08,Credit Card
1900,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/12/2024,340,20.35,6919,PayPal
1901,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,John Doe,8/27/2024,859,25.81,22170.79,Bank Transfer
1902,XYZ Apparel,Silk Fabric,Natural Fibers,Europe,John Doe,9/6/2024,238,13.97,3324.86,Credit Card
1903,XYZ Apparel,Silk Fabric,Natural Fibers,Europe,Jane Smith,8/29/2024,817,11.4,9313.8,PayPal
1904,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,John Doe,8/29/2024,267,5.78,1543.26,Credit Card
1905,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,9/10/2024,748,18.75,14025,PayPal
1906,XYZ Apparel,Cotton Fabric,Blended Fabrics,North America,Mike Johnson,9/20/2024,326,8.08,2634.08,Credit Card
1907,ABC Textiles,Denim,Blended Fabrics,Europe,John Doe,9/3/2024,423,7.16,3028.68,Bank Transfer
1908,ABC Textiles,Silk Fabric,Blended Fabrics,North America,Jane Smith,9/5/2024,536,25.08,13442.88,PayPal
1909,ABC Textiles,Woolen Fabric,Blended Fabrics,Europe,John Doe,9/19/2024,811,25.74,20875.14,PayPal
1910,ABC Textiles,Silk Fabric,Natural Fibers,Europe,John Doe,9/13/2024,546,16.43,8970.78,Bank Transfer
1911,ABC Textiles,Woolen Fabric,Natural Fibers,Europe,John Doe,9/11/2024,622,7.66,4764.52,Credit Card
1912,ABC Textiles,Cotton Fabric,Natural Fibers,Asia,John Doe,9/19/2024,966,24.36,23531.76,Cash
1913,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,John Doe,9/6/2024,840,6.56,5510.4,PayPal
1914,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,John Doe,9/3/2024,791,19.16,15155.56,Credit Card
1915,XYZ Apparel,Woolen Fabric,Blended Fabrics,Europe,Jane Smith,8/26/2024,761,29.12,22160.32,Bank Transfer
1916,XYZ Apparel,Denim,Natural Fibers,North America,Mike Johnson,9/18/2024,578,27.03,15623.34,Credit Card
1917,ABC Textiles,Silk Fabric,Natural Fibers,North America,Jane Smith,8/26/2024,245,15.96,3910.2,Cash
1918,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/2/2024,948,11.23,10646.04,PayPal
1919,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Jane Smith,9/21/2024,866,23.38,20247.08,Credit Card
1920,XYZ Apparel,Denim,Blended Fabrics,Europe,Jane Smith,8/24/2024,603,28.8,17366.4,Credit Card
1921,ABC Textiles,Silk Fabric,Natural Fibers,Asia,John Doe,9/4/2024,709,25.29,17930.61,PayPal
1922,XYZ Apparel,Silk Fabric,Natural Fibers,Europe,John Doe,9/13/2024,184,20.95,3854.8,Bank Transfer
1923,XYZ Apparel,Silk Fabric,Blended Fabrics,Asia,Jane Smith,9/22/2024,754,28.94,21820.76,Credit Card
1924,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,John Doe,8/27/2024,500,11.55,5775,Credit Card
1925,ABC Textiles,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/13/2024,799,12.96,10355.04,Bank Transfer
1926,ABC Textiles,Cotton Fabric,Natural Fibers,Europe,Mike Johnson,8/26/2024,868,16.13,14000.84,Credit Card
1927,XYZ Apparel,Woolen Fabric,Blended Fabrics,Asia,John Doe,9/22/2024,119,18.69,2224.11,PayPal
1928,XYZ Apparel,Cotton Fabric,Natural Fibers,Europe,Jane Smith,9/18/2024,167,12.08,2017.36,Credit Card
1929,ABC Textiles,Denim,Blended Fabrics,Europe,Mike Johnson,9/13/2024,858,11.87,10184.46,Credit Card
1930,ABC Textiles,Cotton Fabric,Natural Fibers,North America,John Doe,9/5/2024,388,20.94,8124.72,Cash
1931,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,9/2/2024,518,23.17,12002.06,Cash
1932,XYZ Apparel,Woolen Fabric,Natural Fibers,Asia,Jane Smith,9/2/2024,788,21.04,16579.52,Bank Transfer
1933,ABC Textiles,Woolen Fabric,Blended Fabrics,Asia,Jane Smith,8/26/2024,644,12.91,8314.04,Cash
1934,ABC Textiles,Denim,Blended Fabrics,Europe,Mike Johnson,9/18/2024,124,29.49,3656.76,Credit Card
1935,XYZ Apparel,Denim,Blended Fabrics,Europe,Mike Johnson,9/1/2024,887,9.72,8621.64,Credit Card
1936,XYZ Apparel,Silk Fabric,Natural Fibers,Europe,Mike Johnson,8/31/2024,316,25.5,8058,PayPal
1937,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/6/2024,567,18.25,10347.75,PayPal
1938,ABC Textiles,Cotton Fabric,Natural Fibers,North America,Mike Johnson,9/10/2024,135,17.4,2349,PayPal
1939,XYZ Apparel,Silk Fabric,Blended Fabrics,Europe,John Doe,9/7/2024,846,6.55,5541.3,Cash
1940,ABC Textiles,Denim,Blended Fabrics,North America,Jane Smith,9/7/2024,872,23.19,20221.68,Credit Card
1941,XYZ Apparel,Cotton Fabric,Blended Fabrics,Asia,John Doe,9/2/2024,983,14.75,14499.25,Bank Transfer
1942,ABC Textiles,Woolen Fabric,Natural Fibers,North America,Mike Johnson,9/4/2024,462,10.26,4740.12,Bank Transfer
1943,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Jane Smith,9/7/2024,793,29.74,23583.82,PayPal
1944,XYZ Apparel,Woolen Fabric,Natural Fibers,Europe,Mike Johnson,9/12/2024,267,10.68,2851.56,PayPal
1945,XYZ Apparel,Denim,Natural Fibers,Europe,Mike Johnson,9/10/2024,208,17.85,3712.8,Credit Card
1946,ABC Textiles,Denim,Natural Fibers,Europe,Jane Smith,9/11/2024,735,5.98,4395.3,Cash
1947,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/5/2024,840,14.91,12524.4,Credit Card
1948,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,John Doe,9/15/2024,182,22.64,4120.48,Bank Transfer
1949,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,John Doe,8/26/2024,326,26.61,8674.86,Cash
1950,XYZ Apparel,Denim,Blended Fabrics,Europe,Mike Johnson,9/19/2024,124,29.62,3672.88,Credit Card
1951,ABC Textiles,Cotton Fabric,Blended Fabrics,North America,John Doe,9/8/2024,404,7.73,3122.92,PayPal
1952,ABC Textiles,Denim,Blended Fabrics,North America,John Doe,8/30/2024,696,9.8,6820.8,Bank Transfer
1953,ABC Textiles,Silk Fabric,Natural Fibers,Asia,John Doe,8/28/2024,438,7.1,3109.8,Cash
1954,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/10/2024,354,19.4,6867.6,Cash
1955,XYZ Apparel,Denim,Natural Fibers,North America,Mike Johnson,8/29/2024,280,29.93,8380.4,Credit Card
1956,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Mike Johnson,9/11/2024,852,27.82,23702.64,Bank Transfer
1957,ABC Textiles,Cotton Fabric,Blended Fabrics,Asia,Mike Johnson,9/4/2024,498,16.56,8246.88,Cash
1958,XYZ Apparel,Woolen Fabric,Natural Fibers,North America,Mike Johnson,8/28/2024,145,14.64,2122.8,Bank Transfer
1959,ABC Textiles,Cotton Fabric,Blended Fabrics,Europe,Mike Johnson,8/28/2024,697,7.55,5262.35,Bank Transfer
1960,ABC Textiles,Silk Fabric,Blended Fabrics,Asia,John Doe,9/8/2024,893,7.38,6590.34,Credit Card
1961,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,John Doe,9/9/2024,514,27.62,14196.68,Credit Card
1962,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Jane Smith,9/20/2024,978,21.04,20577.12,Bank Transfer
1963,XYZ Apparel,Cotton Fabric,Natural Fibers,Asia,Jane Smith,9/21/2024,749,28.41,21279.09,PayPal
1964,XYZ Apparel,Woolen Fabric,Blended Fabrics,North America,Mike Johnson,9/16/2024,965,25.17,24289.05,PayPal
